date,split,member_count,price_count,valid_sigma_count,valid_lambda_20d_count,valid_lambda_60d_count
2018-12-17,test,50,48,48,48,47
2018-12-18,test,50,48,48,48,47
2018-12-19,test,50,48,48,48,47
2018-12-20,test,50,48,48,48,47
2018-12-21,test,50,48,48,48,47
2018-12-24,test,50,48,48,48,47
2018-12-26,test,50,48,48,48,47
2018-12-27,test,50,48,48,48,47
2018-12-28,test,50,48,48,48,47
2018-12-31,test,50,48,48,48,47
2019-01-02,test,50,48,48,48,47
2019-01-03,test,50,48,48,48,47
2019-01-04,test,50,48,48,48,47
2019-01-07,test,50,48,48,48,47
2019-01-08,test,50,48,48,48,47
2019-01-09,test,50,48,48,48,47
2019-01-10,test,50,48,48,48,47
2019-01-11,test,50,48,48,48,47
2019-01-14,test,50,48,48,48,47
2019-01-15,test,50,48,48,48,47
2019-01-16,test,50,48,48,48,47
2019-01-17,test,50,48,48,48,47
2019-01-18,test,50,48,48,48,47
2019-01-21,test,50,48,48,48,47
2019-01-22,test,50,48,48,48,47
2019-01-23,test,50,48,48,48,47
2019-01-24,test,50,48,48,48,47
2019-01-25,test,50,48,48,48,47
2019-01-28,test,50,48,48,48,47
2019-01-29,test,50,48,48,48,47
2019-01-30,test,50,48,48,48,47
2019-01-31,test,50,48,47,47,47
2019-02-01,test,50,48,47,47,47
2019-02-04,test,50,48,47,47,47
2019-02-05,test,50,48,47,47,47
2019-02-06,test,50,48,47,47,47
2019-02-07,test,50,48,47,47,47
2019-02-08,test,50,48,47,47,47
2019-02-11,test,50,48,47,47,47
2019-02-12,test,50,48,47,47,47
2019-02-14,test,50,48,47,47,47
2019-02-15,test,50,48,47,47,47
2019-02-18,test,50,48,47,47,47
2019-02-19,test,50,48,47,47,47
2019-02-20,test,50,48,47,47,47
2019-02-21,test,50,48,47,47,47
2019-02-22,test,50,48,47,47,47
2019-02-25,test,50,48,47,47,47
2019-02-26,test,50,48,47,47,47
2019-02-27,test,50,48,47,47,47
2019-02-28,test,50,48,47,47,47
2019-03-01,test,50,48,47,47,47
2019-03-05,test,50,48,47,47,47
2019-03-06,test,50,48,47,47,47
2019-03-07,test,50,48,47,47,47
2019-03-08,test,50,48,47,47,47
2019-03-11,test,50,48,47,47,47
2019-03-12,test,50,48,47,47,47
2019-03-13,test,50,48,47,47,47
2019-03-14,test,50,48,47,47,47
2019-03-15,test,50,48,47,47,47
2019-03-18,test,50,48,47,47,47
2019-03-19,test,50,48,47,47,47
2019-03-20,test,50,48,47,47,47
2019-03-22,test,50,48,47,47,47
2019-03-25,test,50,48,47,47,47
2019-03-26,test,50,48,47,47,47
2019-03-27,test,50,48,47,47,47
2019-03-28,test,50,48,47,47,47
2019-04-01,test,50,48,47,47,47
2019-04-02,test,50,48,47,47,47
2019-04-03,test,50,48,47,47,47
2019-04-04,test,50,48,47,47,47
2019-04-05,test,50,48,47,47,47
2019-04-08,test,50,48,47,47,47
2019-04-09,test,50,48,47,47,47
2019-04-10,test,50,48,47,47,47
2019-04-11,test,50,48,47,47,47
2019-04-12,test,50,48,47,47,47
2019-04-15,test,50,48,47,47,47
2019-04-16,test,50,48,47,47,47
2019-04-18,test,50,48,47,47,47
2019-04-22,test,50,48,47,47,47
2019-04-23,test,50,48,47,47,47
2019-04-24,test,50,48,47,47,47
2019-04-25,test,50,48,47,47,47
2019-04-26,test,50,48,47,47,47
2019-04-30,test,50,48,47,47,47
2019-05-02,test,50,48,47,47,47
2019-05-03,test,50,48,47,47,47
2019-05-06,test,50,48,47,47,47
2019-05-07,test,50,48,47,47,47
2019-05-08,test,50,48,47,47,47
2019-05-09,test,50,48,47,47,47
2019-05-10,test,50,48,47,47,47
2019-05-13,test,50,48,47,47,47
2019-05-14,test,50,48,47,47,47
2019-05-15,test,50,48,47,47,47
2019-05-16,test,50,48,47,47,47
2019-05-17,test,50,48,47,47,47
2019-05-20,test,50,48,47,47,47
2019-05-21,test,50,48,47,47,47
2019-05-22,test,50,48,47,47,47
2019-05-23,test,50,48,47,47,47
2019-05-24,test,50,48,47,47,47
2019-05-27,test,50,48,47,47,47
2019-05-28,test,50,48,47,47,47
2019-05-29,test,50,48,47,47,47
2019-05-30,test,50,48,47,47,47
2019-05-31,test,50,48,47,47,47
2019-06-03,test,50,48,47,47,47
2019-06-04,test,50,48,48,48,48
2019-06-06,test,50,48,48,48,47
2019-06-07,test,50,48,48,48,47
2019-06-10,test,50,48,48,48,47
2019-06-11,test,50,48,48,48,47
2019-06-12,test,50,48,48,48,47
2019-06-13,test,50,48,48,48,47
2019-06-14,test,50,48,48,48,47
2019-06-17,test,50,48,48,48,47
2019-06-18,test,50,48,48,48,47
2019-06-19,test,50,48,48,48,47
2019-06-20,test,50,48,48,48,47
2019-06-21,test,50,48,48,48,47
2019-06-24,test,50,48,48,48,47
2019-06-25,test,50,48,48,48,47
2019-06-26,test,50,48,48,48,47
2019-06-27,test,50,48,48,48,47
2019-06-28,test,50,48,48,48,47
2019-07-01,test,50,48,48,48,47
2019-07-02,test,50,48,48,48,47
2019-07-03,test,50,48,48,48,47
2019-07-04,test,50,48,48,48,47
2019-07-05,test,50,48,48,48,47
2019-07-08,test,50,48,48,48,47
2019-07-09,test,50,48,48,48,47
2019-07-10,test,50,48,48,48,47
2019-07-11,test,50,48,48,48,47
2019-07-12,test,50,48,48,48,47
2019-07-15,test,50,48,48,48,47
2019-07-16,test,50,48,48,48,47
2019-07-17,test,50,48,48,48,47
2019-07-18,test,50,48,48,48,47
2019-07-19,test,50,48,48,48,47
2019-07-22,test,50,48,48,48,47
2019-07-23,test,50,48,48,48,47
2019-07-24,test,50,48,48,48,47
2019-07-25,test,50,48,48,48,47
2019-07-26,test,50,48,48,48,47
2019-07-29,test,50,48,48,48,47
2019-07-30,test,50,48,48,48,47
2019-07-31,test,50,48,48,48,47
2019-08-01,test,50,48,47,47,47
2019-08-02,test,50,48,47,47,47
2019-08-05,test,50,48,47,47,47
2019-08-06,test,50,48,47,47,47
2019-08-07,test,50,48,47,47,47
2019-08-08,test,50,48,47,47,47
2019-08-09,test,50,48,47,47,47
2019-08-13,test,50,48,47,47,47
2019-08-14,test,50,48,47,47,47
2019-08-16,test,50,48,47,47,47
2019-08-19,test,50,48,47,47,47
2019-08-20,test,50,48,47,47,47
2019-08-21,test,50,48,47,47,47
2019-08-22,test,50,48,47,47,47
2019-08-23,test,50,48,47,47,47
2019-08-26,test,50,48,47,47,47
2019-08-27,test,50,48,47,47,47
2019-08-28,test,50,48,47,47,47
2019-08-29,test,50,48,47,47,47
2019-08-30,test,50,48,47,47,47
2019-09-03,test,50,48,47,47,47
2019-09-04,test,50,48,47,47,47
2019-09-05,test,50,48,47,47,47
2019-09-06,test,50,48,47,47,47
2019-09-09,test,50,48,47,47,47
2019-09-11,test,50,48,47,47,47
2019-09-12,test,50,48,47,47,47
2019-09-13,test,50,48,47,47,47
2019-09-16,test,50,48,47,47,47
2019-09-17,test,50,48,47,47,47
2019-09-18,test,50,48,47,47,47
2019-09-19,test,50,48,47,47,47
2019-09-20,test,50,48,47,47,47
2019-09-23,test,50,48,47,47,47
2019-09-24,test,50,48,47,47,47
2019-09-25,test,50,48,47,47,47
2019-09-26,test,50,48,47,47,47
2019-09-27,test,50,48,47,47,47
2019-09-30,test,50,48,47,47,47
2019-10-01,test,50,48,47,47,0
2019-10-03,test,50,48,47,47,0
2019-10-04,test,50,48,47,47,0
2019-10-07,test,50,48,47,47,0
2019-10-09,test,50,48,47,47,0
2019-10-10,test,50,48,47,47,0
2019-10-11,test,50,48,47,47,0
2019-10-14,test,50,48,47,47,0
2019-10-15,test,50,48,47,47,0
2019-10-16,test,50,48,47,47,0
2019-10-17,test,50,48,47,47,0
2019-10-18,test,50,48,47,47,0
2019-10-22,test,50,48,47,47,0
2019-10-23,test,50,48,47,47,0
2019-10-24,test,50,48,47,47,0
2019-10-25,test,50,48,47,47,0
2019-10-29,test,50,48,47,47,0
2019-10-30,test,50,48,47,47,0
2019-10-31,test,50,48,47,47,0
2019-11-01,test,50,48,47,47,0
2019-11-04,test,50,48,47,47,0
2019-11-05,test,50,48,47,47,0
2019-11-06,test,50,48,47,47,0
2019-11-07,test,50,48,47,47,0
2019-11-08,test,50,48,47,47,0
2019-11-11,test,50,48,47,47,0
2019-11-13,test,50,48,47,47,0
2019-11-14,test,50,48,47,47,0
2019-11-15,test,50,48,47,47,0
2019-11-18,test,50,48,47,47,0
2019-11-19,test,50,48,47,47,0
2019-11-20,test,50,48,47,47,0
2019-11-21,test,50,48,47,47,0
2019-11-22,test,50,48,47,47,0
2019-11-25,test,50,48,47,47,0
2019-11-26,test,50,48,47,47,0
2019-11-27,test,50,48,47,47,0
2019-11-28,test,50,48,47,47,0
2019-11-29,test,50,48,47,47,0
2019-12-02,test,50,48,47,47,0
2019-12-03,test,50,48,0,0,0
2019-12-04,test,50,48,0,0,0
2019-12-05,test,50,48,0,0,0
2019-12-06,test,50,48,0,0,0
2019-12-09,test,50,48,0,0,0
2019-12-10,test,50,48,0,0,0
2019-12-11,test,50,48,0,0,0
2019-12-12,test,50,48,0,0,0
2019-12-13,test,50,48,0,0,0
2019-12-16,test,50,48,0,0,0
2019-12-17,test,50,48,0,0,0
2019-12-18,test,50,48,0,0,0
2019-12-19,test,50,48,0,0,0
2019-12-20,test,50,48,0,0,0
2019-12-23,test,50,48,0,0,0
2019-12-24,test,50,48,0,0,0
2019-12-26,test,50,48,0,0,0
2019-12-27,test,50,48,0,0,0
2019-12-30,test,50,48,0,0,0
2019-12-31,test,50,48,0,0,0
